1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
1055,4271,10487,4448,4689,9276,3716,1013,3012,3920,402,282,12,1,29,178,326,132,25,274,389,540,355,167,88,77,1900,839,992,4791,87,43,610,404,411,1578,10736,1353,541,481,19,439,530,274,131,110,1791,595,11,911,4102,1735,20,3,53,118,0,0,195,585,67,52,659,3258,3932,1539,272,139,827,382,1260,1472
834,4427,10666,4324,4689,9532,3929,676,3056,4224,445,227,8,0,27,181,331,136,23,347,475,592,388,170,111,195,2017,946,975,4876,69,43,533,447,437,1371,10966,1184,529,417,23,441,513,273,110,102,2055,658,10,934,4029,1721,93,6,240,81,1,0,205,570,56,52,752,3290,3991,1494,210,85,834,362,1244,1517
620,4313,10650,4370,4760,9601,3982,434,3080,4291,384,250,5,0,28,182,366,140,16,226,637,658,449,215,144,120,2003,890,1127,5127,67,36,422,394,614,1396,11070,1212,528,398,17,442,511,258,120,100,2066,649,7,951,4113,1731,82,3,127,131,1,0,208,588,65,57,662,3295,4194,1486,207,138,860,376,1260,1468
592,4218,10303,4196,4468,9379,3741,431,3034,3903,537,224,1,0,15,173,329,195,13,231,385,606,411,191,111,69,1919,957,1016,4872,107,45,408,431,427,1419,10713,1031,525,358,10,407,469,243,135,98,1946,586,11,842,4181,1746,74,4,58,123,0,1,202,553,59,52,640,3266,4015,1402,181,264,858,357,1160,1470
767,4306,10181,4292,4593,9155,3799,613,3148,4019,440,305,2,0,12,178,350,141,20,235,361,641,318,163,85,88,1799,832,1022,4821,83,50,398,393,345,1507,10850,993,510,362,11,415,448,232,127,101,1824,759,19,821,4188,1709,15,4,90,71,0,0,194,504,61,73,654,3296,4169,1425,173,141,873,375,1180,1499
1180,4340,10751,4390,4736,9692,3793,1073,3163,4120,556,255,2,0,17,193,398,152,19,303,329,681,363,166,111,49,1720,890,1006,4763,68,36,352,406,424,1243,10986,1013,510,357,18,430,430,248,122,111,1950,904,9,870,4103,1847,33,4,50,57,1,0,201,473,56,76,641,3325,4126,1433,182,129,852,359,1217,1511
1226,4192,10944,4619,4738,10011,3974,1038,3303,4268,415,246,2,0,14,167,394,142,13,277,380,593,397,129,118,54,1626,857,1007,4769,69,37,340,424,400,1310,11050,1053,512,391,9,420,468,246,124,111,1772,768,7,819,4386,1828,6,43,46,123,1,0,197,493,66,64,647,3305,4188,1423,183,131,854,339,1329,1531
398,4157,10772,4463,4548,9897,4066,335,3190,4057,410,255,2,0,18,184,347,180,16,226,375,490,363,175,155,131,1743,831,966,4796,55,31,342,415,494,1273,11079,1026,517,370,11,410,463,235,129,108,1846,740,7,806,4383,1840,7,72,109,198,7,0,201,497,55,62,646,3272,4162,1503,221,131,903,388,1366,1458
532,4292,10566,4604,4938,9714,3958,482,3216,4029,434,240,1,0,14,221,354,177,16,261,485,583,399,166,186,187,1851,897,989,4826,91,37,365,471,448,1369,11047,1078,549,361,15,429,476,263,127,94,1939,680,10,798,4221,1869,44,29,128,125,1,0,259,537,65,44,681,3326,4119,1501,176,154,887,365,1215,1455
1112,4554,10445,4563,4904,9670,4151,1041,3119,3929,412,227,2,0,23,232,380,143,16,454,422,464,313,165,133,163,1718,860,988,4791,173,29,333,447,459,1349,10924,1136,553,361,18,411,449,255,127,105,1899,657,10,867,4314,1859,10,5,83,112,0,0,246,507,60,43,645,3355,4187,1549,179,121,871,314,1180,1431
818,4203,10647,4699,4839,9743,4007,692,3163,4117,416,250,1,0,18,191,362,116,13,247,395,549,427,146,153,189,1750,874,910,4792,179,32,344,418,464,1578,11108,1157,561,346,15,414,442,266,109,104,1908,625,10,840,4389,1802,11,21,123,159,1,0,211,485,61,48,695,3330,4236,1634,189,89,849,286,1246,1383
439,4527,10576,5130,4923,9602,4181,303,3487,4075,442,257,1,0,55,180,535,127,18,521,470,570,399,142,129,185,1787,851,876,4820,85,41,356,431,545,3463,11122,1413,643,491,38,447,448,256,120,110,2039,625,10,870,4378,1836,11,21,99,120,1,0,197,500,70,50,685,3302,4147,1599,236,125,857,288,1386,1446
674,4214,10579,4917,4813,9733,4040,495,3378,4074,442,279,1,0,59,179,481,127,35,303,445,550,329,155,104,139,1679,876,938,4839,84,41,422,507,463,3802,11237,1227,666,429,21,439,481,260,134,111,2007,645,9,831,4266,1825,11,8,72,100,0,0,186,553,65,55,687,3306,4262,1641,270,107,861,298,1365,1463
1187,4181,10558,4909,4912,9407,3811,1070,3199,4090,464,320,2,0,60,219,537,133,16,345,422,526,321,118,105,116,1581,1008,879,4940,76,30,390,443,478,3524,11362,1074,710,327,24,426,435,263,120,104,1985,733,10,820,4029,1832,55,5,65,113,0,0,183,550,51,40,688,3289,4274,1715,227,152,837,325,1399,1436
1122,4379,10811,5100,5184,9454,3758,1004,3324,4247,472,271,2,0,28,218,585,165,14,338,441,652,392,135,103,104,1506,1006,845,4881,81,31,404,435,446,2051,11481,1044,702,340,35,443,448,266,134,105,1898,805,15,874,3900,1958,63,7,38,100,1,0,170,538,51,38,784,3332,4110,1713,187,155,877,306,1366,1386
1229,4636,11074,4725,4780,9739,3956,1113,3365,4166,437,265,2,0,40,186,539,160,13,570,516,628,337,157,116,118,1545,938,870,4767,80,30,359,467,539,1338,11397,1119,712,359,37,394,432,267,127,110,1899,728,9,1009,4255,1809,46,5,53,92,1,0,183,452,54,32,856,3292,3988,1670,185,114,921,288,1256,1367
1223,4365,11424,4752,4799,10053,3804,1037,3383,4397,400,274,1,0,55,189,682,144,24,515,480,774,406,167,208,176,1663,1095,898,4759,192,34,323,501,502,1579,11640,1209,763,426,35,461,440,247,119,110,1976,848,8,937,4560,1767,110,6,139,162,0,0,241,494,64,37,865,3310,3986,1678,179,127,911,318,1224,1371
480,4359,10907,4611,4811,9572,3565,441,3244,4020,424,290,1,0,81,205,501,135,13,417,464,745,339,147,170,221,1636,926,890,4776,144,34,348,526,458,1389,11335,1295,748,338,48,467,450,251,103,109,2059,692,7,828,4348,1804,120,5,205,138,1,0,276,486,58,30,856,3307,3830,1807,174,110,892,310,1305,1397
456,4517,10517,4609,4921,9451,3601,365,3349,3913,425,261,2,0,64,208,463,189,29,459,522,709,363,171,143,202,1587,892,883,4735,66,33,304,628,428,1221,11272,1251,727,337,27,406,412,248,102,107,2083,718,9,788,4045,1824,86,62,134,141,0,0,267,438,52,27,807,3325,3906,1799,210,117,839,330,1411,1350
459,4610,10325,4519,4855,9119,3692,437,3164,3834,462,279,1,0,98,228,527,169,12,665,509,767,411,142,189,217,1445,950,901,4670,62,40,307,517,378,1315,10991,1169,741,360,51,409,426,265,99,109,2018,766,17,812,3896,1772,21,25,171,136,0,0,261,422,49,28,757,3244,3895,1775,206,132,871,324,1323,1330
745,4209,10219,5435,4857,9277,3553,596,3809,3675,447,261,1,0,82,273,562,163,25,375,472,720,366,182,190,143,1526,859,894,4737,76,40,346,544,431,1422,10736,2070,662,343,56,427,444,252,102,96,2055,687,19,833,3907,1702,58,4,125,122,0,0,218,441,56,30,827,3257,3731,1765,268,102,845,299,1316,1289
1316,4133,10267,5972,4890,9456,3971,1215,4061,3695,432,215,2,0,54,294,486,165,32,377,356,788,355,152,135,75,1438,886,835,4744,59,43,294,429,341,1526,10762,2178,707,339,43,449,490,253,91,98,2106,718,9,829,3794,1715,78,5,75,101,1,0,222,366,56,66,850,3277,4071,1802,269,151,816,274,1304,1286
1070,4263,10250,5303,4796,9333,3765,1034,3655,3570,420,263,1,0,71,223,640,210,21,475,333,718,392,163,149,106,1503,922,797,4729,57,27,305,535,398,1407,10698,1805,773,391,58,400,448,256,120,86,2165,922,12,829,3610,1652,17,5,92,80,1,1,192,381,70,98,800,3363,3837,1722,242,121,860,261,1280,1336
506,4071,10351,4777,4654,9471,4027,439,2957,3720,433,227,1,0,44,197,608,178,14,424,371,775,470,198,131,76,1464,946,787,4776,50,23,315,444,387,1308,10803,1068,716,414,31,412,444,251,115,86,2081,1054,13,824,3860,1612,98,54,65,61,0,1,196,403,78,98,794,3406,4120,1760,211,107,897,272,1329,1341
563,3887,10053,4463,4369,9230,3876,483,2787,3578,457,238,1,0,52,202,648,223,31,471,445,817,458,180,140,127,1503,898,824,4688,52,27,333,491,439,1256,10641,974,749,433,64,442,494,261,112,83,2051,959,16,805,3762,1578,19,19,102,68,55,2,192,406,73,99,832,3405,4123,1627,197,114,865,359,1256,1282
1096,3554,9723,4544,4270,9177,3799,981,2630,3308,448,221,1,0,19,209,553,191,10,373,463,716,362,164,178,134,1537,988,848,4643,65,32,360,430,328,1341,10548,1007,661,349,46,438,452,239,114,80,2030,1071,12,803,3755,1482,15,28,79,75,11,1,186,344,71,99,723,3295,3918,1648,206,117,826,304,1181,1205
1229,3271,9708,4500,4017,9204,3813,1028,2546,3330,433,303,1,0,22,185,532,244,10,352,387,533,363,146,106,160,1624,733,789,4557,68,21,373,527,326,1249,10519,1132,665,362,148,411,435,234,108,79,2000,858,13,824,3635,1452,9,22,109,63,1,0,178,318,56,89,651,3306,3930,1691,230,85,816,328,1179,1214
506,3271,9601,4313,3842,8972,3673,343,2455,3203,430,257,1,0,22,181,586,169,8,376,383,636,417,180,112,150,1435,769,779,4404,75,26,273,616,316,1294,10426,1001,615,436,40,409,450,238,99,79,1853,956,9,928,3731,1415,54,49,110,80,1,0,225,291,56,49,661,3238,4006,1548,224,131,800,345,1130,1178
663,3166,9577,4417,3638,8791,3670,479,2657,3324,461,251,1,0,50,205,618,128,10,354,309,744,355,156,161,101,1407,949,826,4419,65,41,277,524,271,1394,10323,1350,710,406,62,435,415,249,98,77,1927,937,29,896,3517,1221,59,60,80,101,0,0,215,306,54,54,672,3293,3972,1747,207,150,779,340,1181,1221
1126,2962,9655,4194,3419,8622,3571,1020,2629,3642,513,242,1,0,48,190,515,142,28,411,326,701,411,180,96,75,1327,774,789,4452,66,57,315,472,287,1271,10308,1261,719,357,32,381,385,269,106,71,1784,831,13,781,3409,1118,9,4,72,68,0,0,201,271,58,46,628,3277,3760,1640,172,81,781,329,1175,1174
1024,3024,9456,4068,3461,8593,3474,862,2364,3303,518,229,1,0,22,175,631,260,30,531,297,792,506,161,111,155,1290,816,818,4431,78,60,278,504,262,1385,10143,1078,697,457,30,419,412,275,99,73,1950,993,33,740,3468,1237,7,8,149,86,0,0,203,289,58,53,605,3263,3735,1637,188,100,778,335,1287,1132
1398,3004,9054,4294,3205,8287,3337,1275,2787,2988,529,205,1,0,20,168,579,176,8,457,237,623,448,136,100,83,1327,965,745,4458,68,44,230,516,285,1122,9721,1578,682,396,51,432,465,271,106,74,2025,947,14,700,3286,1079,3,9,81,82,0,0,200,275,60,52,666,3274,3525,1728,161,88,764,379,1278,1153
1199,2781,8955,4228,3073,8182,3185,1045,2722,2948,493,215,1,0,28,163,494,229,28,333,277,489,298,118,91,60,1534,996,691,4385,89,129,228,511,404,1039,9736,1757,653,361,35,438,451,262,95,73,1814,1086,12,703,3229,1079,4,14,54,84,0,0,190,253,57,50,612,3257,3508,1635,181,104,786,356,1237,1170
518,2712,9157,3422,2893,8316,3229,327,1995,3107,465,215,1,0,29,201,566,165,28,364,277,628,358,104,121,114,1509,857,648,4428,163,124,201,413,515,1103,9882,1113,661,396,65,400,430,263,110,77,1902,910,11,740,3313,1010,51,8,103,84,0,0,195,254,48,45,571,3275,3425,1682,172,117,769,339,1247,1121
496,2626,9042,3387,2769,8056,3182,273,2010,3175,438,211,1,0,6,153,467,153,15,335,336,675,384,104,118,112,1497,822,648,4450,173,94,215,460,373,1191,10038,1007,616,297,41,331,397,256,58,79,1860,901,15,675,3172,926,2,9,108,108,0,0,184,258,50,49,589,3265,3230,1630,187,102,767,293,1260,1075
455,2632,8824,4018,2984,7996,3634,292,2090,3014,404,200,1,1,20,224,437,157,15,313,582,556,327,162,151,60,1397,771,666,4481,81,38,221,422,559,1100,9672,854,642,270,63,364,397,253,58,66,1777,914,12,669,3198,992,2,12,63,144,1,0,195,256,49,46,559,3235,3346,1614,179,115,761,275,1161,1100
659,2761,8936,4138,3009,7952,3787,502,2045,3059,432,222,1,0,33,281,521,167,12,403,370,506,365,120,71,58,1568,925,653,4423,60,39,273,478,406,1040,9509,796,627,371,66,385,392,253,56,63,1909,1089,10,688,3159,988,2,8,64,81,1,1,192,264,40,49,565,3279,3170,1680,171,82,763,313,1126,1042
1019,2703,8879,4406,3169,7940,3815,916,2166,3129,384,185,1,0,17,257,501,144,30,358,236,401,251,103,78,64,1733,759,596,4366,54,58,248,417,261,1170,9634,796,570,294,48,365,386,236,59,62,1841,1020,17,642,3111,949,2,5,64,96,0,0,180,230,37,50,536,3327,3348,1684,173,55,776,270,1092,1030
919,2607,9132,4246,2863,7893,3676,763,2232,3290,376,184,1,0,15,242,477,192,10,427,331,591,305,108,50,90,2027,830,656,4401,60,43,316,449,215,1012,9583,715,683,278,61,343,359,241,55,70,1989,1031,8,698,3142,936,2,4,50,63,0,0,184,232,40,53,647,3340,3234,1790,172,69,767,224,1117,1020
465,2519,8495,3806,2656,7442,3589,337,1951,3038,401,169,0,0,15,306,647,132,9,443,307,453,280,112,59,80,2002,891,597,4383,65,20,265,487,239,921,9346,666,647,287,68,320,355,241,59,65,2058,920,15,640,2925,890,2,4,40,47,0,0,184,208,40,49,511,3254,3087,1724,184,52,735,209,1136,980
659,2521,8318,3892,2687,7456,3670,463,1877,2850,465,205,1,0,25,308,519,151,24,327,385,568,333,131,84,70,2071,876,652,4463,75,40,221,473,299,981,9230,761,674,319,30,375,356,260,61,62,1980,772,10,629,3098,857,4,4,31,55,1,0,191,192,41,64,537,3282,3012,1717,175,57,724,214,1026,965
978,2581,8355,3459,2597,7563,3499,886,1821,2835,434,177,0,1,26,305,452,166,18,348,355,476,338,151,61,75,1969,826,567,4277,53,16,200,447,289,957,9269,734,622,378,66,374,407,246,56,63,1773,773,11,576,2980,842,2,3,53,55,1,0,188,164,47,86,534,3266,2837,1715,205,58,701,239,1051,965
1146,2463,8551,3416,2471,7781,3522,937,1844,2960,385,209,1,0,21,229,518,154,11,420,310,443,328,98,86,66,1883,809,562,4196,52,26,219,428,362,946,9297,618,642,331,74,330,371,238,55,67,1829,837,9,541,2962,841,2,3,54,75,1,0,172,186,49,53,519,3248,2844,1780,186,79,715,242,1151,984
602,2441,8354,3489,2380,7546,3608,449,1710,2778,448,170,1,0,12,204,427,187,14,407,310,444,324,97,40,33,1885,936,583,4177,78,17,162,436,274,982,9253,652,658,315,71,313,353,235,54,60,1701,954,12,509,2978,813,1,2,46,52,0,0,198,157,46,52,483,3260,2757,1661,211,59,756,219,1069,1034
669,2378,8100,3459,2438,7438,3497,474,1623,2584,432,200,1,0,22,143,464,179,15,411,322,416,241,76,39,25,1812,881,591,4147,81,15,163,432,231,798,9003,597,620,418,87,350,382,229,61,70,1638,814,10,492,2937,917,1,3,20,91,1,0,174,179,38,47,492,3216,2692,1891,183,50,755,232,1342,998
1126,2410,8127,3286,2633,7398,3214,964,1630,2646,418,195,1,0,3,178,369,153,25,356,360,501,288,50,67,114,1666,923,527,4121,77,15,185,485,259,763,8939,634,601,380,25,328,340,219,57,66,1679,895,8,513,2827,908,1,3,106,56,0,0,189,185,43,53,502,3228,2737,1757,221,58,746,227,1126,976
1199,2356,8147,3087,2575,7276,2947,990,1606,2746,405,242,0,0,47,141,503,134,25,363,336,411,257,74,40,90,1375,836,549,4051,56,19,170,465,291,742,8902,614,636,470,48,341,372,231,59,65,1565,794,13,528,2702,858,3,3,101,41,0,0,204,167,51,47,478,3279,2720,1544,245,48,740,219,1007,962
1084,2563,7973,3012,2488,7162,3164,870,1605,2684,472,215,0,0,32,171,452,150,12,546,252,396,252,74,53,120,1496,833,559,4027,56,14,145,452,404,688,8847,704,685,409,57,321,347,222,54,70,1621,720,9,513,2775,770,25,2,147,43,1,0,194,180,47,48,492,3261,2686,1717,189,90,777,213,1092,1008
1066,2520,8113,3014,2464,7375,2975,899,1740,2530,545,219,1,0,19,171,382,161,19,428,297,407,286,99,98,105,1640,727,511,3996,63,16,183,430,428,746,8916,694,597,561,35,291,414,224,61,68,1455,609,17,506,2843,750,26,2,111,84,2,0,203,197,44,50,483,3255,2606,1584,191,67,780,207,1042,1016
775,2424,7789,2900,2389,7034,2842,661,1686,2536,424,199,1,0,26,200,370,151,16,367,199,330,210,59,48,46,1511,726,537,3868,47,12,222,416,267,734,8577,715,638,392,39,306,353,231,58,66,1540,637,11,503,2642,712,29,2,27,56,2,0,211,217,43,52,451,3262,2570,1525,195,136,757,209,988,1036
539,2493,7978,2974,2404,7027,2892,334,1634,2676,464,204,1,0,27,219,521,199,20,317,175,378,227,72,34,46,1324,723,555,3875,49,12,328,460,216,872,8734,902,624,448,57,358,398,229,64,66,1476,634,18,542,2691,674,8,2,20,29,1,0,203,280,50,51,424,3250,2694,1557,218,182,737,201,1094,1137
535,2770,8047,3313,2656,7037,3154,307,1724,2699,420,244,1,0,49,180,437,154,27,574,261,381,208,79,150,37,1172,724,601,3942,63,14,265,538,208,722,8940,817,737,337,40,336,347,237,64,71,1565,605,19,570,2717,778,3,1,22,100,1,0,208,328,55,52,410,3200,2602,1485,220,214,735,189,1021,1167
722,2871,7743,3152,2822,7032,2923,464,1866,2503,455,270,1,0,44,172,430,142,24,483,310,401,256,75,134,64,1481,665,711,3920,65,16,244,480,230,805,8585,926,561,344,29,304,337,217,66,68,1498,549,16,657,2663,670,2,1,64,133,1,0,172,353,53,49,368,3270,2642,1476,204,144,766,199,952,1252
1294,3089,8148,3626,3227,7432,3148,1065,2113,2762,458,336,1,0,36,170,338,191,19,350,837,778,465,235,133,117,1606,810,966,4068,49,23,379,397,500,1077,8883,1160,653,348,62,285,303,228,82,75,1409,625,18,1059,2665,770,2,2,54,129,1,0,158,409,48,57,388,3239,2756,1415,242,200,773,208,958,1288
1200,3233,7991,3847,3698,6882,3023,993,2073,2950,458,369,1,0,21,190,443,176,11,416,447,632,361,72,40,54,1636,842,791,4113,96,27,353,418,453,1144,8643,1195,694,372,50,309,359,251,89,77,1523,674,16,913,2682,829,2,1,43,45,2,0,164,460,51,53,386,3339,2754,1510,201,56,772,193,1054,1333
826,3628,8284,4078,3967,6960,2990,538,2196,3107,513,406,2,0,24,186,500,204,10,458,292,550,265,99,97,36,1610,812,966,3935,87,21,316,387,307,994,8970,1135,671,425,71,302,355,239,97,73,1441,648,16,1110,2838,894,2,3,48,45,0,0,155,455,56,57,376,3283,2537,1527,211,60,793,219,1060,1328
978,3903,8420,4234,4338,7129,3020,712,2430,3140,586,386,1,0,26,211,795,258,24,382,292,569,302,120,130,73,1741,817,1168,4060,65,49,431,511,321,1126,9170,1136,631,596,63,364,357,240,135,75,1595,704,15,1301,2895,1196,2,2,62,72,0,0,163,508,53,59,361,3339,2649,1438,200,123,768,264,977,1409
1308,4411,8586,4769,5161,7435,3034,1175,2692,3003,652,311,12,0,30,215,812,353,64,439,340,582,391,153,118,147,1778,946,1336,4118,177,92,454,532,283,1243,9445,1390,743,643,64,378,322,239,166,90,1819,820,17,1406,2937,1467,2,5,119,83,1,0,185,477,64,59,353,3314,3015,1477,201,172,773,287,1029,1441
865,4611,8771,4976,5483,7618,3170,733,2736,3225,627,320,14,6,49,262,928,421,138,569,334,759,409,155,120,140,1851,933,1490,4317,158,27,496,535,312,1361,9592,1473,864,782,59,370,350,233,205,104,2100,789,45,1596,2894,1637,6,3,136,69,0,0,176,509,61,71,379,3343,3067,1870,243,140,801,290,1057,1535
769,5180,9087,5093,5690,7862,3491,607,3038,3295,765,322,21,1,19,340,1090,824,170,747,437,875,410,167,136,110,2006,1045,1528,4337,90,39,518,612,324,1450,9885,1285,1025,849,75,444,381,228,251,104,2178,955,46,1614,3030,1751,13,12,138,52,3,0,198,517,67,69,398,3333,3080,2132,237,163,821,372,1070,1624
1633,5405,9282,5559,6056,7825,3462,1356,3308,3547,838,400,9,1,25,499,1225,606,132,560,603,853,408,237,221,99,2517,1163,1595,4377,79,59,649,422,411,1639,10217,1409,801,970,77,458,421,230,218,105,2372,973,32,1719,3055,1904,10,5,151,68,0,0,176,534,54,68,402,3340,3157,2039,215,191,790,471,1159,1608
1656,5641,9585,5717,6397,7982,3366,1318,3203,3552,1097,349,9,1,26,820,1144,496,168,573,486,820,449,240,157,113,2680,1081,1786,4607,64,91,730,491,512,2156,10398,1534,724,1023,72,438,482,230,255,107,2374,1047,55,1877,3143,1978,4,18,153,99,6,0,208,581,59,71,457,3361,3393,2081,178,222,823,422,1159,1712
1505,5705,10508,6208,6863,9061,3595,1234,3353,3563,833,463,5,1,59,752,1131,452,210,519,620,913,451,270,210,106,2911,1147,1764,4729,66,79,789,524,650,3194,10494,1494,845,786,52,637,597,222,269,111,2598,2176,30,1919,3346,2293,14,62,137,90,11,0,213,663,73,80,569,3513,4550,2000,213,334,783,542,1111,1790
1975,6007,10429,6358,7039,8880,3749,1635,3471,3711,806,422,15,1,59,1095,1118,507,238,699,562,1057,491,242,239,140,3013,1270,1879,4915,74,101,910,571,799,3641,10598,1611,787,869,97,752,720,243,203,112,2584,1912,18,1991,3306,2406,22,14,146,138,12,0,209,713,65,109,595,3420,4237,2164,284,235,850,699,1351,1959
1549,6124,10257,6235,7041,8631,3556,1163,3592,3825,862,469,7,1,88,1052,975,579,163,516,784,938,481,272,231,138,2919,1274,1981,5008,125,73,835,494,733,4012,10886,1501,822,842,133,793,818,247,213,115,2565,1731,41,2051,3176,2373,6,10,142,91,14,0,179,659,70,111,633,3380,4264,2151,283,252,797,693,1429,1927
1073,6173,10681,6383,7221,8994,3664,850,3653,3895,1066,452,94,3,58,791,1147,723,151,572,713,999,568,251,231,160,2720,1496,1843,5025,131,112,887,639,583,3185,11100,1646,867,1095,65,934,965,221,258,117,2637,1832,33,2238,3257,2383,4,12,191,147,21,0,210,659,71,121,719,3373,4303,2160,495,374,799,754,1281,1844
1438,6096,10514,7163,7412,9047,3758,1160,4044,3641,815,535,37,1,31,711,1281,766,225,459,634,1042,589,218,243,140,2626,1385,2006,5173,90,79,1008,708,573,2157,10931,2580,923,1043,108,1097,1138,257,257,121,2387,1897,55,2339,3406,2642,4,13,192,152,18,0,247,686,65,118,791,3406,4571,1633,317,344,924,927,1352,1900
1606,6606,11437,7395,7852,9627,3954,1473,4129,3912,956,552,6,1,70,549,1101,752,263,739,538,1194,610,218,228,175,2353,1416,2191,5224,76,80,961,582,615,2374,11640,2578,884,992,108,1218,1184,297,297,127,2168,1932,42,2366,3473,2709,4,7,216,129,11,0,238,687,66,99,726,3341,4839,1628,258,452,938,1030,1248,1939
2842,6800,10954,7082,8292,9415,3953,2669,3937,3898,996,524,9,1,65,630,1012,715,287,557,580,1162,618,211,257,209,2652,2800,3356,5349,147,84,972,651,588,3029,11673,2227,901,1128,71,1371,1319,318,258,126,2250,1693,45,2410,3521,2836,5,18,210,113,14,2,240,663,66,83,743,3322,4470,1657,198,338,949,948,1320,1954
2929,6964,10830,7450,8632,9489,4222,2762,3807,3787,1032,606,6,2,61,664,1057,751,300,495,718,1301,664,303,393,204,2732,1826,2161,5538,101,92,916,788,758,3302,11790,1933,1095,1273,152,1332,1308,290,285,132,2293,2111,55,2551,3583,3063,46,17,180,175,17,1,285,698,66,88,776,3318,4879,1622,230,261,987,1124,1347,1987
2739,7013,11122,7428,8506,9538,4155,2630,3840,3829,1055,657,6,1,50,667,1151,669,354,598,745,1294,725,294,337,242,2851,1462,2126,5618,98,74,930,696,837,3352,12016,2035,1079,1339,86,1337,1420,331,278,133,2463,2055,74,2487,3721,3204,23,14,156,197,11,0,236,729,70,103,766,3404,4870,1624,333,192,1046,1210,1346,2009
1959,7305,11386,7710,8645,9681,4551,2031,3946,3909,1257,678,3,1,136,638,1088,848,305,642,928,1432,768,291,366,209,2860,1564,2266,5368,89,91,971,683,1075,3305,12229,2156,1071,1394,79,1441,1534,329,240,120,2560,1382,31,2740,3658,3089,23,15,152,153,28,1,214,732,65,100,814,3404,4435,1666,268,241,1046,1222,1338,1940
2413,7047,11065,7937,8514,9562,4578,2327,4034,3770,1135,682,4,1,179,601,1064,767,239,715,1047,1390,735,325,275,218,2997,1518,2364,5493,59,143,998,755,1036,3112,11850,2315,1135,1339,100,1549,1619,350,234,123,2547,1331,56,2701,3518,2998,9,27,163,135,5,1,254,776,77,84,895,3455,4258,1632,185,201,1051,1229,1453,2007
